country,year,pop_adult,any_account_share,formal_account_share,mobile_account_share,saved_formal,active_accounts,registered_accounts,agents_per_100k
Algeria,2014,27628433.0,0.317510894,0.317510894,,0.283328738,,,
Algeria,2014,27628433.0,0.804984138,0.804984138,,0.725405537,,,
Angola,2014,14342950.0,0.176029058,0.176029058,,0.301875844,,,
Angola,2014,14342950.0,0.371786067,0.371786067,,0.684030587,,,
Argentina,2014,31872846.0,0.484714929,0.484714929,,0.179356974,,,
Argentina,2014,31872846.0,0.51860397,0.51860397,,0.281544177,,,
Armenia,2014,2428128.0,0.068844648,0.068844648,,0.19103863,,,
Armenia,2014,2428128.0,0.345299465,0.3342998,,0.239669439,,,
Australia,2014,18749193.0,0.97831339,0.97831339,,0.690210433,,,
Australia,2014,18749193.0,0.994838521,0.994838521,,0.890281017,,,
Austria,2014,7260944.0,0.934401321,0.934401321,,0.71919835,,,
Austria,2014,7260944.0,0.987956051,0.987956051,,0.844114928,,,
Azerbaijan,2014,7283305.0,0.152306981,0.152306981,,0.347149811,,,
Azerbaijan,2014,7283305.0,0.392355942,0.392355942,,0.430338284,,,
Bahrain,2014,1005566.0,0.671264746,0.671264746,,0.482291514,,,
Bahrain,2014,1005566.0,0.90262847,0.90262847,,0.748806137,,,
Bangladesh,2014,105778630.0,0.25583311,0.240904831,,0.218112508,,,
Bangladesh,2014,105778630.0,0.395294567,0.371187813,,0.272348813,,,
Belarus,2014,7971997.0,0.419474851,0.419474851,,0.40790727,,,
Belarus,2014,7971997.0,0.827481625,0.827481625,,0.538334963,,,
Belgium,2014,9263588.0,0.969375635,0.969375635,,0.649027332,,,
Belgium,2014,9263588.0,0.992347792,0.992347792,,0.838221899,,,
Belize,2014,228016.0,0.429155819,0.429155819,,0.570282067,,,
Belize,2014,228016.0,0.526339704,0.526339704,,0.615807545,,,
Benin,2014,6043333.0,0.101235998,0.099924965,,0.436935633,,,
Benin,2014,6043333.0,0.192828243,0.184330558,,0.682310209,,,
Bhutan,2014,523289.0,0.232510026,0.232510026,,0.254827968,,,
Bhutan,2014,523289.0,0.483203223,0.483203223,,0.429697133,,,
Bolivia,2014,7120716.0,0.262945853,0.261548031,,0.525413232,,,
Bolivia,2014,7120716.0,0.499280736,0.483459062,,0.706940562,,,
Bosnia And Herzegovina,2014,3077307.0,0.400550656,0.400550656,,0.236020642,,,
Bosnia And Herzegovina,2014,3077307.0,0.729894011,0.729894011,,0.288665842,,,
Botswana,2014,1405268.0,0.391938431,0.370548707,0.137790186,0.447169646,,,
Botswana,2014,1405268.0,0.638631796,0.605999259,0.272478751,0.707015432,,,
Brazil,2014,152293155.0,0.604162733,0.604162733,,0.205729364,,,
Brazil,2014,152293155.0,0.743081085,0.743081085,,0.339104184,,,
Bulgaria,2014,6271977.0,0.463923077,0.463923077,,0.209291168,,,
Bulgaria,2014,6271977.0,0.801567737,0.801567737,,0.338860654,,,
Burkina Faso,2014,9623020.0,0.066716269,0.057044768,,0.306937907,,,
Burkina Faso,2014,9623020.0,0.223507381,0.214530281,,0.717439655,,,
Burundi,2014,5630929.0,,,,0.216749517,,,
Burundi,2014,5630929.0,,,,0.476275115,,,
Cambodia,2014,10284331.0,0.189971287,0.110240031,0.096242813,0.535992955,,,
Cambodia,2014,10284331.0,0.234065873,0.131569461,0.147326205,0.722561861,,,
Cameroon,2014,12084831.0,0.048588171,0.045260502,,0.46455273,,,
Cameroon,2014,12084831.0,0.175754048,0.163844352,,0.768716655,,,
Canada,2014,29372810.0,0.983261826,0.983261826,,0.693336938,,,
Canada,2014,29372810.0,0.99515749,0.99515749,,0.890428059,,,
Chad,2014,7035329.0,0.080906952,,,0.259917624,,,
Chad,2014,7035329.0,0.144181094,,,0.589005983,,,
Chile,2014,14064832.0,0.481100357,0.481100357,,0.255130079,,,
Chile,2014,14064832.0,0.764141229,0.763242126,,0.45012546,,,
China,2014,1113693456.0,0.682856348,0.682856348,,0.597207002,,,
China,2014,1113693456.0,0.823859467,0.823859467,,0.760218976,,,
Colombia,2014,34309704.0,0.253423492,0.252022514,,0.374054277,,,
Colombia,2014,34309704.0,0.514904335,0.503823111,,0.497702829,,,
"Congo, Dem. Rep.",2014,40959603.0,0.151055737,0.074390044,,0.417515569,,,
"Congo, Dem. Rep.",2014,40959603.0,0.189454633,0.130554882,,0.797276716,,,
"Congo, Rep.",2014,2849454.0,0.144072287,0.136161777,,0.396662147,,,
"Congo, Rep.",2014,2849454.0,0.196060062,0.196060062,,0.713727556,,,
Costa Rica,2014,3611461.0,0.5318088,0.5318088,,0.501612028,,,
Costa Rica,2014,3611461.0,0.745797298,0.745797298,,0.674735565,,,
Cote D'Ivoire,2014,13848553.0,0.296119594,0.09310114,0.229278602,0.483044212,,,
Cote D'Ivoire,2014,13848553.0,0.376327239,0.192314478,0.251987045,0.737228217,,,
Croatia,2014,3606895.0,0.752949879,0.752949879,,0.484421674,,,
Croatia,2014,3606895.0,0.966916522,0.966916522,,0.552199229,,,
Cyprus,2014,991903.0,0.825087862,0.825087862,,0.329954187,,,
Cyprus,2014,991903.0,0.961884035,0.961884035,,0.477560474,,,
Czechia,2014,8944904.0,0.66437983,0.66437983,,0.496980604,,,
Czechia,2014,8944904.0,0.948789551,0.948789551,,0.730668712,,,
Denmark,2014,4641892.0,1.0,1.0,,0.666850892,,,
Denmark,2014,4641892.0,1.0,1.0,,0.912356518,,,
Dominican Republic,2014,7152325.0,0.397475979,0.395843377,,0.470549532,,,
Dominican Republic,2014,7152325.0,0.644622962,0.644001228,,0.64635493,,,
Ecuador,2014,11054660.0,0.292700743,0.292700743,,0.23435013,,,
Ecuador,2014,11054660.0,0.600977833,0.600977833,,0.391736023,,,
"Egypt, Arab Rep.",2014,63009609.0,0.082942181901565,0.082942181901565,,0.220816703,,,
"Egypt, Arab Rep.",2014,63009609.0,0.237994907,0.22536638,,0.323084049,,,
El Salvador,2014,4304307.0,0.239172904,0.21729909,,0.466488345,,,
El Salvador,2014,4304307.0,0.524136878,0.504542117,,0.708922386,,,
Estonia,2014,1110561.0,0.94910693,0.94910693,,0.425878213,,,
Estonia,2014,1110561.0,0.992263236,0.992263236,,0.569221438,,,
Ethiopia,2014,55109169.0,0.1907627,0.1907627,,0.372779715,,,
Ethiopia,2014,55109169.0,0.237965795,0.237965795,,0.561032208,,,
Finland,2014,4545771.0,1.0,1.0,,0.595768522,,,
Finland,2014,4545771.0,1.0,1.0,,0.817604297,,,
France,2014,53825137.0,0.933690094,0.933690094,,0.596264578,,,
France,2014,53825137.0,0.994892869,0.994892869,,0.739452742,,,
Gabon,2014,1209169.0,0.179720039,0.15088413,,0.374868809,,,
Gabon,2014,1209169.0,0.493727031,0.465391317,,0.761598075,,,
Georgia,2014,3020250.0,0.261874486,0.261874486,,0.091265385,,,
Georgia,2014,3020250.0,0.631364539,0.631364539,,0.206250875,,,
Germany,2014,69974132.0,0.977504033,0.977504033,,0.596054879,,,
Germany,2014,69974132.0,0.991710353,0.991710353,,0.880681082,,,
Ghana,2014,16743744.0,0.38094493,0.305842247,0.137954213,0.440716887,,,
Ghana,2014,16743744.0,0.421371114,0.373475992,0.124728558,0.629231858,,,
Greece,2014,9357686.0,0.818127809,0.818127809,,0.191917281,,,
Greece,2014,9357686.0,0.968657333,0.968657333,,0.309566392089379,,,
Guatemala,2014,9616393.0,0.273698158,0.266799601,,0.442070419,,,
Guatemala,2014,9616393.0,0.546956407,0.542547493,,0.667609971,,,
Guinea,2014,6293415.0,,,,0.268568092,,,
Guinea,2014,6293415.0,,,,0.550674857,,,
Haiti,2014,6636287.0,0.125277484,0.111985869,,0.383767476,,,
Haiti,2014,6636287.0,0.294605027,0.280419644,,0.556282051,,,
Honduras,2014,5672647.0,0.238545783,0.218083425,,0.324487338,,,
Honduras,2014,5672647.0,0.434477961,0.429510223,,0.510166496,,,
"Hong Kong Sar, China",2014,6342961.0,0.939284738,0.939284738,,0.545021473,,,
"Hong Kong Sar, China",2014,6342961.0,0.980919627,0.980919627,,0.786577681,,,
Hungary,2014,8464202.0,0.570358532,0.570358532,,0.325361309,,,
Hungary,2014,8464202.0,0.863522831,0.863522831,,0.434538138,,,
India,2014,907853291.0,0.412107035,0.41050921,,0.320960324,,,
India,2014,907853291.0,0.648236712,0.642127232,,0.443272128,,,
Indonesia,2014,185894322.0,0.297805732,0.294957048,,0.614415469,,,
Indonesia,2014,185894322.0,0.401045573,0.401045573,,0.743615651,,,
"Iran, Islamic Rep.",2014,61676328.0,0.88985185,0.888134435,,0.395391262,,,
"Iran, Islamic Rep.",2014,61676328.0,0.974683011,0.974683011,,0.462742455,,,
Iraq,2014,20884823.0,0.065599168,0.065599168,,0.399361956,,,
Iraq,2014,20884823.0,0.168478607,0.168478607,,0.601798286,,,
Ireland,2014,3629630.0,0.900871914,0.900871914,,0.581249542,,,
Ireland,2014,3629630.0,0.979788275,0.979788275,,0.778287521,,,
Israel,2014,5787501.0,0.775938398,0.775938398,,0.370990073,,,
Israel,2014,5787501.0,0.978327566,0.978327566,,0.777421033,,,
Italy,2014,51850742.0,0.827750069,0.827750069,,0.480573072,,,
Italy,2014,51850742.0,0.929289656,0.929289656,,0.670104841,,,
Jamaica,2014,2096466.0,0.766830602,0.764032767,,0.670591543,,,
Jamaica,2014,2096466.0,0.796474953,0.796474953,,0.791079395,,,
Japan,2014,110762343.0,0.945910906,0.945910906,,0.632850801,,,
Japan,2014,110762343.0,0.980381951,0.980381951,,0.778113837,,,
Jordan,2014,5205320.0,0.138909053,0.138909053,,0.248692987,,,
Jordan,2014,5205320.0,0.484989267,0.484989267,,0.388927918,,,
Kazakhstan,2014,12875804.0,0.412347487,0.412347487,,0.223679629,,,
Kazakhstan,2014,12875804.0,0.634766166,0.634766166,,0.363583204,,,
Kenya,2014,25714887.0,0.632418798,0.433570054,0.455682438,0.590593752,,,
Kenya,2014,25714887.0,0.782377792,0.589211405,0.624142538,0.813976516,,,
"Korea, Rep.",2014,43035419.0,0.914682874,0.914682874,,0.648068534,,,
"Korea, Rep.",2014,43035419.0,0.974753382,0.974753382,,0.837298034,,,
Kosovo,2014,1334099.0,0.391838102,0.391838102,,0.298443873,,,
Kosovo,2014,1334099.0,0.668432003,0.668432003,,0.48334127,,,
Kuwait,2014,2736473.0,0.641071592,0.641071592,,0.530246613,,,
Kuwait,2014,2736473.0,0.81535004,0.81535004,,0.698718713,,,
Kyrgyz Republic,2014,3978542.0,0.136731328,0.136731328,,0.263339896,,,
Kyrgyz Republic,2014,3978542.0,0.243194046,0.243194046,,0.48225562,,,
Latvia,2014,1719348.0,0.783647341,0.783647341,,0.350312455,,,
Latvia,2014,1719348.0,0.97243704,0.97243704,,0.49719852,,,
Lebanon,2014,4265657.0,0.17325989,0.17325989,,0.348346916,,,
Lebanon,2014,4265657.0,0.686320479,0.686320479,,0.561750466,,,
Lithuania,2014,2524428.0,0.581445023,0.581445023,,0.439957901,,,
Lithuania,2014,2524428.0,0.937317365,0.937317365,,0.614210337,,,
Luxembourg,2014,451457.0,0.943372116,0.943372116,,0.721772518,,,
Luxembourg,2014,451457.0,0.979311829,0.979311829,,0.831841317,,,
Madagascar,2014,13785487.0,,,,0.245270523,,,
Madagascar,2014,13785487.0,,,,0.426996911,,,
Malawi,2014,8735190.0,0.139147249,0.127464885,,0.541811608,,,
Malawi,2014,8735190.0,0.201788148,0.178282668,,0.624735263,,,
Malaysia,2014,22158615.0,0.751687576,0.751687576,,0.786472398,,,
Malaysia,2014,22158615.0,0.844347405,0.844347405,,0.835989453,,,
Mali,2014,9100789.0,0.091480916,0.066205999,0.046418715,0.354985033,,,
Mali,2014,9100789.0,0.304518351,0.195510749,0.182893193,0.538359888,,,
Malta,2014,364279.0,0.946716663,0.946716663,,0.613149707,,,
Malta,2014,364279.0,0.982740428,0.982740428,,0.831769628,,,
Mauritania,2014,2084692.0,0.095272307,0.075310041,,0.242034832,,,
Mauritania,2014,2084692.0,0.441114215,0.410151498,,0.682756467,,,
Mauritius,2014,1010413.0,0.744300011,0.744300011,,0.4591579,,,
Mauritius,2014,1010413.0,0.900598091,0.900598091,,0.62474792,,,
Mexico,2014,84399247.0,0.254772573,0.252402519,,0.483818017,,,
Mexico,2014,84399247.0,0.501337336,0.495204972,,0.664276918,,,
Moldova,2014,2361002.0,0.047330065,0.047330065,,0.338277464,,,
Moldova,2014,2361002.0,0.27735197,0.27735197,,0.519811285,,,
Mongolia,2014,2074233.0,0.878918305,0.878918305,,0.411764841,,,
Mongolia,2014,2074233.0,0.95108435,0.95108435,,0.524726351,,,
Montenegro,2014,504976.0,0.469037549,0.469037549,,0.215558158,,,
Montenegro,2014,504976.0,0.75649365,0.75649365,,0.332221887,,,
Myanmar,2014,36618649.0,0.194639525,0.194639525,,0.411358911,,,
Myanmar,2014,36618649.0,0.241229818,0.238931456,,0.488896039,,,
Namibia,2014,1427950.0,0.522214024,0.511450224,0.08099614,0.477015621,,,
Namibia,2014,1427950.0,0.664146612,0.659944992,0.129494298,0.675377956,,,
Nepal,2014,18161615.0,0.327942645,0.327942645,,0.376839558,,,
Nepal,2014,18161615.0,0.344266576,0.344266576,,0.487990329,,,
Netherlands,2014,13933854.0,0.985044032,0.985044032,,0.606185814,,,
Netherlands,2014,13933854.0,0.997760546,0.997760546,,0.829016935,,,
New Zealand,2014,3534713.0,0.992877098,0.992877098,,0.76494861,,,
New Zealand,2014,3534713.0,0.996307977,0.996307977,,0.915515935,,,
Nicaragua,2014,4012287.0,0.089184481,0.083632878,,0.438535359,,,
Nicaragua,2014,4012287.0,0.306160935,0.300021143,,0.593360088,,,
Niger,2014,9371030.0,,,,0.513355765,,,
Niger,2014,9371030.0,,,,0.671912238,,,
Nigeria,2014,100567840.0,0.335182863,0.329620929,,0.552260105,,,
Nigeria,2014,100567840.0,0.519561321,0.518850496,,0.78433154,,,
North Macedonia,2014,1565432.0,0.609476612,0.609476612,,0.329002163,,,
North Macedonia,2014,1565432.0,0.870367647,0.870367647,,0.48112991,,,
Norway,2014,4150602.0,1.0,1.0,,0.861694196,,,
Norway,2014,4150602.0,1.0,1.0,,0.921128841,,,
Pakistan,2014,128875593.0,0.050342277,,,0.24090356,,,
Pakistan,2014,128875593.0,0.227688423,,,0.406405134,,,
Panama,2014,2737867.0,0.28488623,0.282036299,,0.522327035,,,
Panama,2014,2737867.0,0.534227794,0.531811799,,0.690825279,,,
Peru,2014,21413567.0,0.144686623,0.144686623,,0.269182305,,,
Peru,2014,21413567.0,0.380102923,0.380102923,,0.4703981,,,
Philippines,2014,66911959.0,0.240836538,0.195225686,,0.569105014,,,
Philippines,2014,66911959.0,0.368665056,0.346854636,,0.754206551,,,
Poland,2014,32293711.0,0.632137987,0.632137987,,0.333309767,,,
Poland,2014,32293711.0,0.918605098,0.918605098,,0.591880695,,,
Portugal,2014,8911922.0,0.826772961,0.826772961,,0.423391814,,,
Portugal,2014,8911922.0,0.91453358,0.91453358,,0.628161165,,,
Puerto Rico,2014,2955855.0,0.56025115,0.56025115,,0.343905152,,,
Puerto Rico,2014,2955855.0,0.898397767,0.898397767,,0.586323912,,,
Romania,2014,16846776.0,0.475825557,0.475825557,,0.3252241,,,
Romania,2014,16846776.0,0.710462155,0.709707702,,0.39526074,,,
Russian Federation,2014,120673872.0,0.486428012,0.486428012,,0.347410285,,,
Russian Federation,2014,120673872.0,0.773889023,0.773889023,,0.439043792,,,
Rwanda,2014,6472142.0,0.217837584,0.147671734,0.11477179,0.275642153,,,
Rwanda,2014,6472142.0,0.508214508,0.481527889,0.209318962,0.669981622,,,
Saudi Arabia,2014,20496432.0,0.622432379,0.622432379,,0.358667984,,,
Saudi Arabia,2014,20496432.0,0.79456094,0.79456094,,0.586552622,,,
Senegal,2014,7858967.0,0.060720788,0.029414803,,0.44340911,,,
Senegal,2014,7858967.0,0.285386256,0.245140193,,0.796658518,,,
Serbia,2014,6141282.0,0.754032485,0.754032485,,0.210538307,,,
Serbia,2014,6141282.0,0.903823356,0.903823356,,0.340256387,,,
Sierra Leone,2014,3858836.0,0.108118351,0.090110196,,0.522892146,,,
Sierra Leone,2014,3858836.0,0.185600576,0.173599229,,0.735998444,,,
Slovak Republic,2014,4582684.0,0.569599358,0.569599358,,0.484530522,,,
Slovak Republic,2014,4582684.0,0.955700159,0.955700159,,0.75166076,,,
Slovenia,2014,1759867.0,0.960654218,0.960654218,,0.531503833,,,
Slovenia,2014,1759867.0,0.980089131,0.980089131,,0.737554609,,,
Somalia,2014,6719620.0,0.30004705,,0.290856908,0.270630793,,,
Somalia,2014,6719620.0,0.537139162,,0.509448668,0.548212639,,,
South Africa,2014,38992463.0,0.587777218,0.56987269,0.098277055,0.544517917,,,
South Africa,2014,38992463.0,0.859992208,0.847754587,0.206799331,0.825526091,,,
Sri Lanka,2014,15433197.0,0.759156383,0.759156383,,0.379999625,,,
Sri Lanka,2014,15433197.0,0.923257108,0.923257108,,0.554522233,,,
Sudan,2014,21021157.0,0.083422327,0.083422327,,0.32084872,,,
Sudan,2014,21021157.0,0.257248462,0.257248462,,0.551186886,,,
Sweden,2014,7971436.0,0.992713544,0.992713544,,0.679475056,,,
Sweden,2014,7971436.0,1.0,1.0,,0.947682081,,,
Switzerland,2014,6883205.0,0.968530218,0.968530218,,0.579938242,,,
Switzerland,2014,6883205.0,0.985662884,0.985662884,,0.851922937,,,
"Taiwan, China",2014,19968635.0,0.860499724,0.860499724,,0.600487972,,,
"Taiwan, China",2014,19968635.0,0.95204957,0.95204957,,0.791416259,,,
Tajikistan,2014,5217089.0,0.074287242,0.074287242,,0.245590806,,,
Tajikistan,2014,5217089.0,0.165084632,0.165084632,,0.397823037,,,
Tanzania,2014,26884351.0,0.272100756,0.137588698,0.188015624,0.384183415,,,
Tanzania,2014,26884351.0,0.447574246,0.211332414,0.377278264,0.674902537,,,
Thailand,2014,56707280.0,0.598028072,0.598028072,,0.683529403,,,
Thailand,2014,56707280.0,0.840828599,0.840828599,,0.844662115,,,
Togo,2014,4254423.0,0.106909827,0.102458452,,0.200972247,,,
Togo,2014,4254423.0,0.23096751,0.223375468,,0.487325828,,,
Tunisia,2014,8426960.0,0.197076697,0.197076697,,0.341545202,,,
Tunisia,2014,8426960.0,0.399273103,0.394847263,,0.442490642,,,
Turkiye,2014,57336171.0,0.462190086,0.460756382,,0.381438209,,,
Turkiye,2014,57336171.0,0.739509444,0.737504344,,0.460648107,,,
Uganda,2014,18082753.0,0.312436863,0.157089977,0.269110591,0.527968735,,,
Uganda,2014,18082753.0,0.498825735,0.327540555,0.384716429,0.843972404,,,
Ukraine,2014,39385204.0,0.318032575,0.318032575,,0.313210009,,,
Ukraine,2014,39385204.0,0.666650246,0.666650246,,0.459697245,,,
United Arab Emirates,2014,6398423.0,0.508535895,0.488388295,0.070469663,0.525659494,,,
United Arab Emirates,2014,6398423.0,0.935983891,0.935015711,0.128225914,0.707517983,,,
United Kingdom,2014,52712003.0,0.97212557,0.97212557,,0.585488132,,,
United Kingdom,2014,52712003.0,1.0,1.0,,0.792030787,,,
United States,2014,254715188.0,0.930734774,0.930734774,,0.614015663,,,
United States,2014,254715188.0,0.938955422,0.938955422,,0.843371457,,,
Uruguay,2014,2625287.0,0.373590311,0.370015547,,0.328777513,,,
Uruguay,2014,2625287.0,0.534937266,0.533856418,,0.439433479,,,
Uzbekistan,2014,21374576.0,0.352143226,0.352143226,,0.422510729,,,
Uzbekistan,2014,21374576.0,0.441467869,0.441467869,,0.442374918,,,
"Venezuela, Rb",2014,21274157.0,0.380084097,0.380084097,,0.364639506,,,
"Venezuela, Rb",2014,21274157.0,0.747834236,0.744566645,,0.571365224,,,
Viet Nam,2014,68893679.0,0.250287074,0.250287074,,0.543184913,,,
Viet Nam,2014,68893679.0,0.341820937,0.340482577,,0.681932763,,,
West Bank And Gaza,2014,2416583.0,0.144548634,0.144548634,,0.178646315,,,
West Bank And Gaza,2014,2416583.0,0.487031944,0.487031944,,0.356051024,,,
"Yemen, Rep.",2014,16904246.0,,,,0.191169895,,,
"Yemen, Rep.",2014,16904246.0,,,,0.240287045,,,
Zambia,2014,8358295.0,0.279859699,0.232101617,0.097381162,0.606023598,,,
Zambia,2014,8358295.0,0.416895501,0.376712215,0.139896821,0.776343311,,,
Zimbabwe,2014,7862617.0,0.242724208,0.120683173,0.164666195,0.413023856,,,
Zimbabwe,2014,7862617.0,0.420988194,0.233155795,0.277308514,0.647394164,,,
Afghanistan,2017,18807229.0,0.074289604,0.074289604,,0.079053645,,,
Afghanistan,2017,18807229.0,0.270240813,0.261151765,,0.239483946,,,
Albania,2017,2340965.0,0.267952482,0.260851496,,0.185653935,,,
Albania,2017,2340965.0,0.633661962,0.626904916,,0.387996905,,,
Algeria,2017,28799702.0,0.294173713,0.294173713,,0.266942182,,,
Algeria,2017,28799702.0,0.637198308,0.637198308,,0.574219208,,,
Argentina,2017,33036043.0,0.471008247,0.463922597,,0.214175728,,,
Argentina,2017,33036043.0,0.498438541,0.489932822,,0.365977799,,,
Armenia,2017,2384230.0,0.351050552,0.331410503,,0.234272067,,,
Armenia,2017,2384230.0,0.657068898,0.626154598,,0.423511289,,,
Australia,2017,19621820.0,0.987047717,0.987047717,,0.633572334,,,
Australia,2017,19621820.0,1.0,1.0,,0.886955642,,,
Austria,2017,7481549.0,0.951426228,0.951426228,,0.737555818,,,
Austria,2017,7481549.0,0.997221685,0.997221685,,0.826079346,,,
Azerbaijan,2017,7438923.0,0.205590086,0.205590086,,0.218038576,,,
Azerbaijan,2017,7438923.0,0.332812556,0.332812556,,0.296995011,,,
Bahrain,2017,1137724.0,0.709059745,0.709059745,,0.506320226,,,
Bahrain,2017,1137724.0,0.868280521,0.868280521,,0.564187851,,,
Bangladesh,2017,111658076.0,0.397313491,0.323897057,0.147373308,0.242821057,,,
Bangladesh,2017,111658076.0,0.637205894,0.523496691,0.298733954,0.318019446,,,
Belarus,2017,7909969.0,0.568420374,0.568420374,,0.432311005,,,
Belarus,2017,7909969.0,0.949080161,0.949080161,,0.544979675,,,
Belgium,2017,9407055.0,0.971645675,0.971645675,,0.566834135,,,
Belgium,2017,9407055.0,1.0,1.0,,0.821237765,,,
Benin,2017,6631280.0,0.248163206,0.199120166,0.109241252,0.327477881,,,
Benin,2017,6631280.0,0.459851878,0.384482601,0.220245267,0.584391655,,,
Bolivia,2017,7571421.0,0.376737808,0.327792294,,0.47766319,,,
Bolivia,2017,7571421.0,0.61401803,0.589139072,,0.577820651,,,
Bosnia And Herzegovina,2017,2982772.0,0.448945148,0.448945148,,0.148374922,,,
Bosnia And Herzegovina,2017,2982772.0,0.779405877,0.779405877,,0.299159451,,,
Botswana,2017,1470809.0,0.399639767,0.351930626,0.150095759,0.352152144,,,
Botswana,2017,1470809.0,0.671666142,0.588732948,0.380348082,0.637930339,,,
Brazil,2017,158478074.0,0.610837893,0.610837893,,0.238273095,,,
Brazil,2017,158478074.0,0.765078802,0.765078802,,0.387474792,,,
Bulgaria,2017,6128150.0,0.520125319,0.520125319,,0.28302446,,,
Bulgaria,2017,6128150.0,0.905336385,0.905336385,,0.531419152,,,
Burkina Faso,2017,10570484.0,0.31831781,0.156931612,0.248988743,0.426723026,,,
Burkina Faso,2017,10570484.0,0.520067093,0.293127041,0.393671416,0.627244953,,,
Cambodia,2017,10807431.0,0.158278553,0.119998283,,0.412093845,,,
Cambodia,2017,10807431.0,0.244590689,0.20569618,,0.564805483,,,
Cameroon,2017,13358414.0,0.230312434,0.17091291,0.105070319,0.414798042,,,
Cameroon,2017,13358414.0,0.412769664,0.3252102,0.178163368,0.659311109,,,
Canada,2017,30253020.0,0.995941279,0.995941279,,0.65205041,,,
Canada,2017,30253020.0,0.997978422,0.997978422,,0.880102709,,,
Central African Republic,2017,2404000.0,0.101430995,0.101430995,,0.274251549,,,
Central African Republic,2017,2404000.0,0.168673305,0.168673305,,0.503935837,,,
Chad,2017,7782131.0,0.156001606,,0.126945106,0.174090768,,,
Chad,2017,7782131.0,0.281643081,,0.178737503,0.367264135,,,
Chile,2017,14675996.0,0.617980931,0.607619025,0.081530118,0.366924555,,,
